1,Modified Revolvers,Modified rifle,Reason,Shotgun,State1,Age Of Shooter,Case,Date,Fatalities,Gender,Injured,Latitude,Location 1,Location,Longitude,Mental Health Details,Mental Health Sources,modified handgun weapon,Prior Signs Mental Health Issues,Race,Sources,Sources Additional Age,Summary,Total Victims,Type,Weapon Details,Weapon Type,Weapons Obtained Legally,Where Obtained,Year
1,FALSE,FALSE,Hate Crime,FALSE,California,44,Alturas tribal shooting,20-Feb-14,4,Female,2,41.487104,Other,Alturas,-120.542237,,NA,TRUE,Unclear,Native American,http://www.sacbee.com/news/local/crime/article2603350.html; http://www.csmonitor.com/USA/2014/0223/Alturas-tribal-shooting-Was-embezzlement-eviction-behind-family-revenge-video; http://www.cbsnews.com/news/4-dead-2-injured-at-american-indian-tribal-office-in-northern-california/; http://nativenewsonline.net/currents/former-tribal-chairperson-custody-mass-murder-cedarville-rancheria-tribal-headquarters/,http://www.sacbee.com/news/local/crime/article2603350.html; http://www.csmonitor.com/USA/2014/0223/AlturasNAtribalNAshootingNAWasNAembezzlementNAevictionNAbehindNAfamilyNArevengeNAvideo; http://www.cbsnews.com/news/4NAdeadNA2NAinjuredNAatNAamericanNAindianNAtribalNAofficeNAinNAnorthernNAcalifornia/; http://nativenewsonline.net/currents/formerNAtribalNAchairpersonNAcustodyNAmassNAmurderNAcedarvilleNArancheriaNAtribalNAheadquarters/,"Cherie Lash Rhoades, 44, opened fire at the Cedarville Rancheria Tribal Office and Community Center, killing four and wounding two. After running out of ammunition, Rhoades grabbed a butcher knife and stabbed another person.",6,Spree,9mm semiNAautomatic handgun,Handgun & knife,TBD,,2014
1,FALSE,FALSE,military pressure,TRUE,District of Columbia.,34,Washington Navy Yard shooting,16-Sep-13,12,Male,8,38.874981,Military,Washington,-76.99453,"Had told Rhode Island police the prior month that he'd ""heard voices""; had been undergoing mental health treatment with Veterans Affairs since August 2013.",http://bigstory.ap.org/article/13NAkilledNAwashingtonNAnavyNAyardNAshootingNArampage,TRUE,Yes,Black,http://www.nytimes.com/2013/09/18/us/state-law-stopped-gunman-from-buying-rifle-officials-say.html; http://edition.cnn.com/2013/09/17/us/navy-yard-shooting-military-contractors; http://www.fbi.gov/washingtondc/press-releases/2013/law-enforcement-shares-findings-of-the-investigation-into-the-washington-navy-yard-shootings/index.html,http://www.nytimes.com/2013/09/18/us/stateNAlawNAstoppedNAgunmanNAfromNAbuyingNArifleNAofficialsNAsay.html; http://edition.cnn.com/2013/09/17/us/navyNAyardNAshootingNAmilitaryNAcontractors; http://www.fbi.gov/washingtondc/pressNAreleases/2013/lawNAenforcementNAsharesNAfindingsNAofNAtheNAinvestigationNAintoNAtheNAwashingtonNAnavyNAyardNAshootings/index.html,"Aaron Alexis, 34, a military veteran and contractor from Texas, opened fire in the Navy installation, killing 12 people and wounding 8 before being shot dead by police.",20,Mass,Remington 870 Express 12NAgauge shotgun; Beretta handgun,"Sawed-off shotgun, 2 boxes of shells; also a .45-caliber handgun taken from a security guard he shot at the scene.",Yes,Sharpshooters Small Arms Range,2013
1,FALSE,FALSE,Psychic,FALSE,Florida,42,Hialeah apartment shooting,26-Jul-13,7,Male,0,25.864338,Other,Hialeah,-80.311775,His mother told authorities her son had been acting strangely and needed a psychiatric evaluation.,http://www.miamiherald.com/2013/08/03/vNAprint/3539629/hialeahNAkillerNAshowedNAsignsNAof.html,TRUE,Unclear,Latino,http://www.miamiherald.com/2013/07/27/v-print/3526078/a-look-at-the-victims-in-the-hialeah.html  http://www.cbsnews.com/8301-201_162-57595796/pedro-vargas-idd-as-gunman-behind-deadly-rampage-in-hialeah-florida/    http://www.miamiherald.com/2013/07/28/3528362/little-about-pedro-vargas-life.html,http://www.miamiherald.com/2013/07/27/vNAprint/3526078/aNAlookNAatNAtheNAvictimsNAinNAtheNAhialeah.html  http://www.cbsnews.com/8301NA201_162NA57595796/pedroNAvargasNAiddNAasNAgunmanNAbehindNAdeadlyNArampageNAinNAhialeahNAflorida/    http://www.miamiherald.com/2013/07/28/3528362/littleNAaboutNApedroNAvargasNAlife.html,"Pedro Vargas, 42, set fire to his apartment, killed six people in the complex, and held another two hostages at gunpoint before a SWAT team stormed the building and fatally shot him.",7,Mass,Glock 17,semiautomatic handgun,Yes,Florida Gun Center,2013
1,FALSE,FALSE,Girlfriend,TRUE,Washington,27,Pinewood Village Apartment shooting,21-Apr-13,5,Male,0,47.3129607,Other,Federal Way,-122.3393665,NA,NA,TRUE,No,Black,http://seattletimes.com/html/localnews/2020836119_federalwayshootingxml.html,http://seattletimes.com/html/localnews/2020836119_federalwayshootingxml.html,"Dennis Clark III, 27, shot and killed his girlfriend in their shared apartment, and then shot two witnesses in the building's parking lot and a third victim in another apartment, before being killed by police.",5,Mass,".40 caliber semiNAautomatic handgun, pistol grip shotgun",semiautomatic handgun & shotgun,Yes,Unknown,2013
1,FALSE,FALSE,Psychic,TRUE,New York,64,Mohawk Valley shootings,13-Mar-13,5,Male,2,43.045601,Other,Herkimer County,-74.984891,NA,http://poststar.com/news/local/stateNAandNAregional/copsNAkillNAsuspectNAinNAdeadlyNAmohawkNAvalleyNAshootingNArampage/article_15260208NA8bf5NA11e2NAb2d9NA0019bb2963f4.html,FALSE,No,White,https://www.nyspnews.com/article_display.cfm?article_id=29584,https://www.nyspnews.com/article_display.cfm?article_id=29584,"Kurt Myers, 64, shot six people in neighboring towns, killing two in a barbershop and two at a car care business, before being killed by officers in a shootout after a nearly 19-hour standoff.",7,Mass,Unknown,shotgun,Yes,"Frank's Guns in Marcy, NY",2013
1,FALSE,Rifle,Psychic,TRUE,Connecticut,20,Sandy Hook Elementary massacre,14-Dec-12,27,Male,2,41.4123225,School,Newtown,-73.31142358,"Lanza had a history of serious mental health problems that were known to his family and others, as detailed in a postNAmassacre investigation by Connecticut authorities.",http://usnews.nbcnews.com/_news/2012/12/14/15911025NAauthoritiesNAidNAgunmanNAwhoNAkilledNA27NAinNAelementaryNAschoolNAmassacre?lite; http://articles.washingtonpost.com/2012NA12NA14/local/35846977_1_lawNAenforcementNAlanzaNAbrothersNAkid,TRUE,Yes,White,http://usnews.nbcnews.com/_news/2012/12/14/15911025-authorities-id-gunman-who-killed-27-in-elementary-school-massacre?lite; http://articles.washingtonpost.com/2012-12-14/local/35846977_1_law-enforcement-lanza-brothers-kid,http://usnews.nbcnews.com/_news/2012/12/14/15911025NAauthoritiesNAidNAgunmanNAwhoNAkilledNA27NAinNAelementaryNAschoolNAmassacre?lite; http://articles.washingtonpost.com/2012NA12NA14/local/35846977_1_lawNAenforcementNAlanzaNAbrothersNAkid,"Adam Lanza, 20, shot his mother dead at their home then drove to Sandy Hook Elementary school. He forced his way inside and opened fire, killing 20 children and six adults before committing suicide.",29,Mass,"10mm Glock, 9mm SIG Sauer P226 semiautomatic handguns; .223 Bushmaster XM15NAE2S semiautomatic rifle; Izhmash SaigaNA12 12NAgauge semiautomatic shotgun","semiautomatic handgun, rifle & shotgun",No,Stolen from mother,2012
1,FALSE,FALSE,Job,FALSE,Minnesota,36,Accent Signage Systems shooting,27-Sep-12,7,Male,1,44.977425,Workplace,Minneapolis,-93.310408,"His family worried about his ""paranoia and delusions"" for at least two years prior, and tried to get him to seek treatment.",http://www.startribune.com/local/171774461.html?refer=y,TRUE,Yes,White,http://www.startribune.com/local/171774461.html?refer=y,http://www.startribune.com/local/171774461.html?refer=y,"Andrew Engeldinger, 36, upon learning he was being fired, went on a shooting rampage, killing the business owner, three fellow employees, and a UPS driver. He then killed himself.",8,Mass,9mm Glock semiautomatic handgun,semiautomatic handgun,Yes,Unknown,2012
1,FALSE,Rifle,Psychic,TRUE,Colorado,24,Aurora theater shooting,20-Jul-12,12,Male,70,39.706038,Other,Aurora,-104.820594,He saw at least three mental health professionals before dropping out of his university.,http://www.cbsnews.com/8301NA201_162NA57497820/jamesNAholmesNAsawNAthreeNAmentalNAhealthNAprofessionalsNAbeforeNAshooting/,TRUE,Yes,White,http://www.cbsnews.com/8301-201_162-57497820/james-holmes-saw-three-mental-health-professionals-before-shooting/; http://www.9news.com/news/article/283503/188/Aurora-shooting-prompts-gun-bills-in-big-states-; http://www.nytimes.com/2012/07/21/us/shooting-at-colorado-theater-showing-batman-movie.html; http://www.motherjones.com/politics/2012/07/batman-theater-shooting-updates-dark-knight-rises,http://www.cbsnews.com/8301NA201_162NA57497820/jamesNAholmesNAsawNAthreeNAmentalNAhealthNAprofessionalsNAbeforeNAshooting/; http://www.9news.com/news/article/283503/188/AuroraNAshootingNApromptsNAgunNAbillsNAinNAbigNAstatesNA; http://www.nytimes.com/2012/07/21/us/shootingNAatNAcoloradoNAtheaterNAshowingNAbatmanNAmovie.html; http://www.motherjones.com/politics/2012/07/batmanNAtheaterNAshootingNAupdatesNAdarkNAknightNArises,"James Holmes, 24, opened fire in a movie theater during the opening night of ""The Dark Night Rises"" and was later arrested outside.",82,Spree,Two .40NAcaliber Glock semiautomatic handguns; .223NAcaliber Smith & Wesson M&P15 semiautomatic rifle; 12NAgauge Remington 870 pumpNAaction shotgun,"semiautomatic handgun, rifle & shotgun",Yes,"Gander Mountain stores in Thornton and Aurora, Colo.; Bass Pro Shop in Denver, Colo.; BulkAmmo.com",2012
1,FALSE,FALSE,Psychic,FALSE,Washington,40,Seattle cafe shooting,20-May-12,6,Male,1,47.6038321,Other,Seattle,-122.3300624,His family said he was mentally ill,http://usnews.nbcnews.com/_news/2012/05/30/11959312NAsixNAkilledNAinNAseattleNAshootingsNAincludingNAsuspect?lite,TRUE,Yes,White,http://usnews.nbcnews.com/_news/2012/05/30/11959312-six-killed-in-seattle-shootings-including-suspect?lite; http://www.cbsnews.com/8301-201_162-57445177/seattle-shooting-hero-hurled-stools-at-gunman-ian-stawicki-saved-three-lives/?pageNum=2&tag=contentMain;contentBody; http://content.usatoday.com/communities/ondeadline/post/2012/05/seattle-killer-had-concealed-carry-permit-owned-6-guns/1#.UFI9shhgspQ,http://usnews.nbcnews.com/_news/2012/05/30/11959312NAsixNAkilledNAinNAseattleNAshootingsNAincludingNAsuspect?lite; http://www.cbsnews.com/8301NA201_162NA57445177/seattleNAshootingNAheroNAhurledNAstoolsNAatNAgunmanNAianNAstawickiNAsavedNAthreeNAlives/?pageNum=2&tag=contentMain;contentBody; http://content.usatoday.com/communities/ondeadline/post/2012/05/seattleNAkillerNAhadNAconcealedNAcarryNApermitNAownedNA6NAguns/1#.UFI9shhgspQ,"Ian Stawicki, 40, gunned down four patrons at a cafe, and another person during a carjacking nearby, then shot himself as police closed in. (He died later that day in a Seattle hospital.)",7,Mass,Two .45NAcaliber semiautomatic handguns,semiautomatic handgun,Yes,"Bull's Eye Shooter Supply in Tacoma, Wash.",2012
1,FALSE,FALSE,Psychic,FALSE,Georgia,59,Su Jung Health Sauna shooting,21-Feb-12,5,Male,0,33.9412127,Other,Norcross,-84.2135309,His sister worried about his homicidal tendencies; she said his mental health had been deteriorating and that he had threatened to commit suicide with his gun.,http://www.gwinnettdailypost.com/news/2012/feb/23/policeNAidNA4NAvictimsNAshooterNAinNAspaNAkilling/,TRUE,Yes,Asian,http://www.gwinnettdailypost.com/news/2012/feb/23/police-id-4-victims-shooter-in-spa-killing/; http://www.cbsnews.com/8301-504083_162-57479989-504083/shooting-sprees-in-2012-crimesider-reports-on-some-of-the-countrys-worst-public-shootings-this-year/; http://chronicle.augusta.com/news/metro/2012-02-22/victims-korean-spa-shooting-near-atlanta-were-2-married-couples-gunman-was; http://onlineathens.com/local-news/2012-02-23/mass-shooting-spa-shocks-ga-korean-community,http://www.gwinnettdailypost.com/news/2012/feb/23/policeNAidNA4NAvictimsNAshooterNAinNAspaNAkilling/; http://www.cbsnews.com/8301NA504083_162NA57479989NA504083/shootingNAspreesNAinNA2012NAcrimesiderNAreportsNAonNAsomeNAofNAtheNAcountrysNAworstNApublicNAshootingsNAthisNAyear/; http://chronicle.augusta.com/news/metro/2012NA02NA22/victimsNAkoreanNAspaNAshootingNAnearNAatlantaNAwereNA2NAmarriedNAcouplesNAgunmanNAwas; http://onlineathens.com/localNAnews/2012NA02NA23/massNAshootingNAspaNAshocksNAgaNAkoreanNAcommunity,"Jeong Soo Paek, 59, returned to a Korean spa from which he'd been kicked out after an altercation. He gunned down two of his sisters and their husbands before committing suicide.",5,Mass,.45NAcaliber semiautomatic handgun,semiautomatic handgun,Yes,Unknown,2012
1, Revolvers,Rifle,Psychic,FALSE,Virginia,32,IHOP shooting,06-Sep-11,5,Male,7,39.1637984,Other,Carson City,-119.7674034,He was diagnosed with paranoid schizophrenia as a teenager and feared demons were out to get him.,http://www.huffingtonpost.com/2011/11/03/eduardoNAsencionNAihopNAshooter_n_1073677.html,FALSE,Yes,Latino,http://www.huffingtonpost.com/2011/11/03/eduardo-sencion-ihop-shooter_n_1073677.html; http://www.lasvegassun.com/news/2011/sep/06/report-seven-shot-inside-carson-city-ihop/; http://www.lasvegassun.com/news/2011/oct/23/nv-gun-laws-rampage-2nd-ld-writethru/,http://www.huffingtonpost.com/2011/11/03/eduardoNAsencionNAihopNAshooter_n_1073677.html; http://www.lasvegassun.com/news/2011/sep/06/reportNAsevenNAshotNAinsideNAcarsonNAcityNAihop/; http://www.lasvegassun.com/news/2011/oct/23/nvNAgunNAlawsNArampageNA2ndNAldNAwritethru/,"Eduardo Sencion, 32, opened fire at an International House of Pancakes restaurant and later died from a self-inflicted gunshot wound.",12,Mass,"AKNA47 Norinco Arms variant, AKNA47 Romarm Cugir variant rifles; .38NAcaliber Colt revolver",rifles & revolver,Yes,Purchased from an individual,2011
1,FALSE,FALSE,Psychic,FALSE,Michigan,34,Residences in Grand Rapids,07-Jul-11,8,Male,2,42.96920434,Other,Grand Rapids,-85.66008902,Dantzler was said to be bipolar and not taking his medication,-,TRUE,Yes,Black,-,-,"On July 7, 2011, a 34-year old man went to two homes on a shooting rampage, killing his estranged wife, their daughter, his former girlfriend, and members of the victims' families. The shooter kept shooting at random as he fled by car and followed and shot another ex-girlfriend while she was driving on her car. The gunman was chased by police that forced him to exit his vehicle and ran on foot, entering a random residence where he took three hostages. He ended releasing the hostages and committing suicide.",9,Spree, 9mm Glock Model 19 pistol,Handgun,-,NA,2011
1,FALSE,FALSE,Anger,FALSE,Alabama,34,Southern Union State Community College,04-Jun-11,1,Male,3,32.66240106,School,Opelika,-85.37706931,Unclear,-,FALSE,Yes,White,-,-,"On April 6, 2011, a 34-year old man went to the Opelika campus of Southern Union State Community College in Alabama, where his former wife was a student. He fired into a car and shot and killed his mother-in-law and injured his estranged wife, her grandmother, and her 4-year old daughter. Hours later returned to the crime scene and confessed to a photographer that he was the shooter. He was later arrested by the police.",4,-,-,-,-,NA,2011
1,FALSE,FALSE,Anger,FALSE,Ohio,,Youngstown State University,02-Jun-11,1,Male,11,41.09933958,fraternity house party,Youngstown,-80.64631705,Unclear,-,FALSE,Unclear,Black,-,-,"On February 6, 2011, two 19-year old man and a 22-year old man were involved in an argument over a girl in a fraternity house party in Youngstown State University in Ohio. A dispute ensued and one man was thrown out of the party and the other followed. They returned sometime later and began spraying bullets into the crowd, killing one student and injuring eleven others.",12,Spree,-,-,-,NA,2011
1,FALSE,FALSE,psychic,FALSE,ALabama,44,University of Alabama in Huntsville,02-Dec-10,0,Female,3,34.72827538,Workplace,Huntsville,-86.6723055,-,https://en.wikipedia.org/wiki/University_of_Alabama_in_Huntsville_shooting,TRUE,No,White,https://en.wikipedia.org/wiki/University_of_Alabama_in_Huntsville_shooting,https://en.wikipedia.org/wiki/University_of_Alabama_in_Huntsville_shooting,"On February 12, 2010, a 44-year old professor went to a faculty meeting at the University of Alabama in Huntsville. She sat quietly at the meeting for 30 or 40 minutes before pulling out a gun, killing three of her coworkers and injuring three others. She was later arrested outside the building.",6,Spree,9mm Ruger handgun.,Handgun,Yes,Borrowed the Gun,2010
1,FALSE,FALSE,terrorism,FALSE,Nevada,18,Mojave High School Bus,12-Nov-07,0,Male,6,36.18931923,School Bus Stop,Las Vegas,-115.3264875,,,FALSE,No,Black,,,"On December 11, 2007, an 18-year-old high school drop out of Mojave High School in Las Vegas, Nevada arrived at a school bus stop where he planned an encounter with a student who had bumped into him the day before. He then began shooting at the student and others, wounding six before fleeing the scene. The shooter was arrested in Denver, CO after the police received a tip that he was on a bus to Chicago.",6,Mass,,,,,2007
1,FALSE,FALSE,anger,FALSE,Colorado,24,Youth With A Mission and New Life Church,12-Sep-07,5,Male,5,39.81087474,Religious,Arvada,-105.173715,"Dr. Marlene Winell, who is recognized as the first mental health professional to identify the condition of ""Religious Trauma Syndrome,""",https://en.wikipedia.org/wiki/2007_Colorado_YWAM_and_New_Life_shootings,TRUE,No,White,https://en.wikipedia.org/wiki/2007_Colorado_YWAM_and_New_Life_shootings,https://en.wikipedia.org/wiki/2007_Colorado_YWAM_and_New_Life_shootings,"On December 9, 2007, a 24-year-old failed missionary entered the Youth With A Mission training center in Arvada, Colorado and began shooting, killing two and wounding two others. He then went to the New Life Church, shooting and killing two more and wounding three others. A former police officer in the congregation opened fire on the shooter, wounding him before he decided to take his own life. ",9,Spree," AK-47,Beretta .22-caliber,40-caliber ",Handgun,Yes,NA,2007
